"* Required Fields","* 必須項目","TRUE"
"A new password has been sent.","新しいパスワードを送信しました。","TRUE"
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%s"">click here</a>.","アカウントの確認が必要です。お使いのメールアドレスの確認リンクを再確認してください。確認メールを送り直す場合は<a href=""%s"">ここをクリック</a>してください","TRUE"
"Account confirmation is required. Please, check your email for the confirmation link. To resend the confirmation email please <a href=""%s"">click here</a>.","アカウントの確認が必要です。 お送りしたメールのリンクをご確認ください。 確認メールを再送するには <a href=""%s"">ここをクリック</a>してください。","TRUE"
"Account Dashboard","アカウントダッシュボード","TRUE"
"Account Information","アカウント情報","TRUE"
"Account Sharing Options","アカウント設定オプション","TRUE"
"Action","アクション","TRUE"
"Add New Address","新しい住所の追加","TRUE"
"Add New Customer","新規顧客の追加","TRUE"
"Add New Customer Group","新規顧客グループの追加","TRUE"
"Added From","登録元","TRUE"
"Additional Address Entries","追加住所登録","TRUE"
"Address","番地","TRUE"
"Address Book","アドレス帳","TRUE"
"Address Books","アドレス帳","TRUE"
"Address Information","住所情報","TRUE"
"Addresses","住所","TRUE"
"Admin","管理","TRUE"
"All","全て","TRUE"
"All countries","全ての国","TRUE"
"ALL GROUPS","全てのグループ","TRUE"
"All Store Views","全てのストアビュー","TRUE"
"Always optional.","常に任意","TRUE"
"Amount","量","TRUE"
"An error occurred while deleting the address.","住所の削除中にエラーが発生しました。","TRUE"
"An error occurred while retrieving the option value: %s.","オプションの値を受け取り中にエラーが発生しました: %s.","TRUE"
"An error occurred while saving the collection, aborting. Error: %s","コレクションを保存中にエラーが発生しました。エラー: %s","TRUE"
"An invalid option ID is specified for %s (%s), skipping the record.","%s (%s)に不正なオプションIDが指定されました。レコードをスキップします。","TRUE"
"Approved","承認","TRUE"
"Are you sure that you want to remove this item?","このアイテムを削除してもいいですか？","TRUE"
"Are you sure you want to cancel adding of this address?","この住所の追加を取りやめてもいいですか？","TRUE"
"Are you sure you want to delete this address?","この住所を削除してもいいですか？","TRUE"
"Are you sure?","よろしいですか？","TRUE"
"Array of Entity collections is expected.","Array of Entity collections is expected.","TRUE"
"Assign a Customer Group","顧客グループに割り当てる","TRUE"
"Average Sale","平均売上","TRUE"
"Back","戻る","TRUE"
"Back - link to the previously viewed page","戻る - 前に表示していたページに戻ります","TRUE"
"Back to Login","ログイン画面に戻る","TRUE"
"Bad request.","不正なリクエスト。","TRUE"
"Bill to Name","購入者名","TRUE"
"Bought From","購入元","TRUE"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","アカウントを作成いただくと、お買い物がよりスピーディーに行え、複数のお届け先を登録できます。また、ご注文の追跡などができます。","TRUE"
"Cancel","キャンセル","TRUE"
"Cannot save address.","住所を保存できません。","TRUE"
"Cannot save the address.","住所を保存できません。","TRUE"
"Cannot save the customer.","顧客データを保存できません。","TRUE"
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","顧客アカウントを全体で共有できません。何人かのメールアドレスが複数のサイトで登録されていて、名寄せできません。","TRUE"
"Change Account Password","パスワード変更","TRUE"
"Change Billing Address","購入者住所変更","TRUE"
"Change Password","パスワード変更","TRUE"
"Change Shipping Address","お届け先変更","TRUE"
"City","市","TRUE"
"Company","会社名","TRUE"
"Config","設定","TRUE"
"Confirm New Password","新しいパスワードの確認","TRUE"
"Confirm Password","パスワードの確認","TRUE"
"Confirmation Link Email","確認リンクEメール","TRUE"
"Confirmed","確認","TRUE"
"Contact Information","ご連絡先","TRUE"
"Continue Shopping","お買い物を続ける","TRUE"
"Country","国","TRUE"
"Create","作成","TRUE"
"Create an Account","アカウントを作成","TRUE"
"Create customer","顧客作成","TRUE"
"Create customer address","顧客住所を作成","TRUE"
"Create New Account Options","新規アカウントオプションを作成","TRUE"
"Create New Customer Account","新規顧客アカウントを作成","TRUE"
"Create Order","受注を作成","TRUE"
"CSV","CSVファイル","TRUE"
"Current Password","現在のパスワード","TRUE"
"Customer","顧客","TRUE"
"Customer Account Edit Form","アカウント情報編集フォーム","TRUE"
"Customer Account Login Form","ログインフォーム","TRUE"
"Customer Account Logout Success","ログアウトしました","TRUE"
"Customer Account Registration Form","会員登録フォーム","TRUE"
"Customer Addresses","顧客住所","TRUE"
"Customer Api","顧客API","TRUE"
"Customer collection expected.","顧客コレクションを想定しています。","TRUE"
"Customer Configuration","顧客設定","TRUE"
"Customer email is required.","顧客メールアドレスが必要です。","TRUE"
"Customer Forgot Password Form","パスワード再発行フォーム","TRUE"
"Customer Group","顧客グループ","TRUE"
"Customer Groups","顧客グループ","TRUE"
"Customer Information","顧客情報","TRUE"
"Customer Login","ログイン","TRUE"
"Customer My Account (All Pages)","マイページ (全ページ)","TRUE"
"Customer My Account Address Book","マイページアドレス帳","TRUE"
"Customer My Account Address Edit Form","マイページ住所編集フォーム","TRUE"
"Customer My Account Dashboard","マイページダッシュボード","TRUE"
"Customer Since","顧客登録日時","TRUE"
"Customer View","顧客照会","TRUE"
"Customer website ID must be specified when using the website scope.","顧客ウェブサイトIDはウェブサイトスコープを使用する際は必須です。","TRUE"
"Customer will stay on the current page if ""No"" is selected.","もし、「いいえ」が選択された場合、顧客は現在のページから移動しません。","TRUE"
"Customers","顧客","TRUE"
"Customers Only","顧客のみ","TRUE"
"Customers Section","顧客セクション","TRUE"
"Date","日付","TRUE"
"Date Added","登録日","TRUE"
"Date of Birth","生年月日","TRUE"
"Day","日","TRUE"
"Days in Wishlist","欲しいものリストの日付","TRUE"
"DD","日","TRUE"
"Default Addresses","標準の住所","TRUE"
"Default Billing Address","標準の購入者住所","TRUE"
"Default Email Domain","標準のメールアドレスドメイン","TRUE"
"Default Group","標準のグループ","TRUE"
"Default Shipping Address","標準のお届け先","TRUE"
"Default Welcome Email","標準のウェルカムメール","TRUE"
"Delete","削除","TRUE"
"Delete Address","住所の削除","TRUE"
"Delete Customer","顧客の削除","TRUE"
"Delete customer","顧客の削除","TRUE"
"Delete customer address","顧客住所の削除","TRUE"
"Delete Customer Group","顧客グループの削除","TRUE"
"Deleted Stores","ストア削除","TRUE"
"Details","詳細","TRUE"
"Disabled","無効","TRUE"
"Edit","編集","TRUE"
"Edit Account Info","アカウント情報の編集","TRUE"
"Edit Account Information","アカウント情報の編集","TRUE"
"Edit Address","住所の編集","TRUE"
"Edit Address Entry","住所の編集","TRUE"
"Edit Customer Group ""%s""","顧客グループ ""%s""を編集","TRUE"
"Edit Customer Groups","顧客グループを編集","TRUE"
"Edit Customer's Address","顧客の住所を編集","TRUE"
"Edit Group","グループの編集","TRUE"
"Edit Newsletters","メールマガジンの編集","TRUE"
"Email","Eメール","TRUE"
"Email Address","メールアドレス","TRUE"
"Email Sender","メール送信者","TRUE"
"Email:","Eメール:","TRUE"
"Entity collection is expected.","Entity collection is expected.","TRUE"
"Failed to confirm customer account.","顧客アカウントの認証に失敗しました","TRUE"
"Fax","Ｆａｘ","TRUE"
"First Name","名","TRUE"
"Forgot Email Sender","リマインダー送信者","TRUE"
"Forgot Email Template","リマインダーテンプレート","TRUE"
"Forgot Your Password?","パスワードをお忘れですか？","TRUE"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","アカウントダッシュボードでは、お客様の最近のご購入履歴やお客様情報をご覧いただけます。リンクをクリックすることで情報を閲覧・変更することが可能です。","TRUE"
"Gender","性別","TRUE"
"General Subscription","メールマガジンを購読する","TRUE"
"Generate Human-Friendly Customer ID","人間にわかりやすい顧客IDを生成する","TRUE"
"Global","グローバル","TRUE"
"Grand Total","合計","TRUE"
"Group","グループ","TRUE"
"Group Information","グループ情報","TRUE"
"Group Name","グループ名","TRUE"
"Guest","ゲスト様","TRUE"
"Hello, %s!","ようこそ, %s様!","TRUE"
"HTML","ＨＴＭＬ","TRUE"
"ID","ＩＤ","TRUE"
"If you have an account with us, please log in.","アカウントをお持ちの場合は、ログインをお願いします。","TRUE"
"Invalid attribute option specified for attribute %s (%s), skipping the record.","Invalid attribute option specified for attribute %s (%s), skipping the record.","TRUE"
"Invalid attribute set specified, skipping the record.","不正な属性セットが指定されました。行をスキップしています。","TRUE"
"Invalid current password","不正なパスワードです","TRUE"
"Invalid customer data","不正な顧客データ","TRUE"
"Invalid email address.","不正なメールアドレスです。","TRUE"
"Invalid login or password.","ログイン名かパスワードが違います。","TRUE"
"Invalid store specified, skipping the record.","不正な店舗が指定されました。レコードをスキップしています。","TRUE"
"IP Address","IPアドレス","TRUE"
"Last Activity","最近の行動","TRUE"
"Last Date Subscribed","最終購読日","TRUE"
"Last Date Unsubscribed","Last Date Unsubscribed","TRUE"
"Last Name","姓","TRUE"
"Last URL","Last URL","TRUE"
"Leave empty for default (15 minutes).","空白の場合は、初期値(15分)になります。","TRUE"
"Leave empty for default (2). Valid range: 1-4","空白の場合は初期値(2)になります。 有効範囲: 1-4","TRUE"
"Lifetime Sales","セール期間","TRUE"
"Log In","ログイン","TRUE"
"Log Out","ログアウト","TRUE"
"Login","ログイン","TRUE"
"Login and password are required.","ログインとパスワードが必要です。","TRUE"
"Login Information","ログイン情報","TRUE"
"Login Options","ログインオプション","TRUE"
"Login or Create an Account","ログインまたはアカウント新規作成","TRUE"
"M.I.","Ｍ.Ｉ.","TRUE"
"Manage Addresses","住所の管理","TRUE"
"Manage Customers","顧客管理","TRUE"
"Missing email, skipping the record.","メールアドレスがありません、レコードをスキップします。","TRUE"
"Missing firstname, skipping the record.","Missing firstname, skipping the record.","TRUE"
"Missing lastname, skipping the record.","Missing lastname, skipping the record.","TRUE"
"MM","ＭＭ","TRUE"
"Month","月","TRUE"
"My Account","マイアカウント","TRUE"
"My Dashboard","アカウントダッシュボード","TRUE"
"My Orders","注文履歴","TRUE"
"n/a","ｎ／ａ","TRUE"
"Name","名前","TRUE"
"Name and Address Options","名前と住所のオプション","TRUE"
"Never","まだ","TRUE"
"New account","新しいアカウント","TRUE"
"New account confirmation key","新しいアカウントの確認キー","TRUE"
"New account confirmed","新しいアカウント確認","TRUE"
"New Address","新規住所","TRUE"
"New Address Entry","住所新規登録","TRUE"
"New Customer","新規顧客","TRUE"
"New Customer Address","新規顧客住所","TRUE"
"New Customer Group","新規顧客グループ","TRUE"
"New Customer Groups","新規顧客グループ","TRUE"
"New Customers","新規顧客","TRUE"
"New Group","新規グループ","TRUE"
"New Password","新しいパスワード","TRUE"
"New password","新しいパスワード","TRUE"
"Newsletter","メールマガジン","TRUE"
"Newsletter Finish","メールマガジン終了","TRUE"
"Newsletter Information","メールマガジン情報","TRUE"
"Newsletter Received","受信メールマガジン","TRUE"
"Newsletter Start","メールマガジン評価t","TRUE"
"Newsletter Subscription","ニュースレター購読","TRUE"
"Newsletters","メールマガジン","TRUE"
"No customer collections found","顧客データコレクションがありません","TRUE"
"No item specified.","アイテムが指定されていません。","TRUE"
"No Items Found","商品が見つかりませんでした","TRUE"
"No Newsletter Found","メールマガジンが見つかりませんでした","TRUE"
"Not confirmed, can login","認証されていないため、ログインできません","TRUE"
"Not confirmed, cannot login","認証されていないため、ログインできません","TRUE"
"Not Sent","未送信","TRUE"
"Number of Lines in a Street Address ","番地入力フィールドの数","TRUE"
"Offline","オフライン","TRUE"
"Online","オンライン","TRUE"
"Online Customers","接続中の顧客","TRUE"
"Online Customers Options","オンライン顧客オプション","TRUE"
"Online Minutes Interval","オンライン分間隔","TRUE"
"or","もしくは","TRUE"
"Order #","受注番号","TRUE"
"Order Total","受注合計","TRUE"
"Orders","受注","TRUE"
"Password","パスワード","TRUE"
"Password forgotten","パスワードを忘れた場合","TRUE"
"Password Management","パスワード管理","TRUE"
"Password Options","パスワードオプション","TRUE"
"Password:","パスワード:","TRUE"
"Paused","ポーズ中","TRUE"
"PDF","ＰＤＦファイル","TRUE"
"Pending","中断中","TRUE"
"Per Website","ウェブサイトごと","TRUE"
"Personal Information","個人情報","TRUE"
"Please enter your email below and we will send you a new password.","Please enter your email below and we will send you a new password.","TRUE"
